time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2022-08-23,27.0,16.5,0.1,Lille
2022-08-24,29.0,17.2,0.0,Lille
2022-08-25,29.3,18.6,0.0,Lille
2022-08-26,23.4,15.6,0.2,Lille
2022-08-27,22.4,13.6,0.0,Lille
2022-08-28,23.0,15.9,0.0,Lille
2022-08-29,23.0,14.2,0.0,Lille
2022-08-30,25.9,14.2,0.1,Lille
2022-08-31,24.5,14.6,0.0,Lille
2022-09-01,25.8,16.1,0.0,Lille
2022-09-02,26.6,14.3,4.5,Lille
2022-09-03,25.7,14.6,0.2,Lille
2022-09-04,26.4,15.6,0.0,Lille
2022-09-05,27.5,18.5,5.3,Lille
2022-09-06,25.4,16.2,10.4,Lille
2022-09-07,22.5,15.1,1.6,Lille
2022-09-08,21.1,14.4,6.1,Lille
2022-09-09,19.5,14.0,13.4,Lille
2022-09-10,20.5,13.8,3.9,Lille
2022-09-11,21.9,12.4,0.0,Lille
2022-09-12,24.2,12.9,0.0,Lille
2022-09-13,23.1,16.9,3.0,Lille
2022-09-14,18.7,13.6,13.9,Lille
2022-09-15,19.0,11.8,1.0,Lille
2022-09-16,15.4,9.9,1.1,Lille
2022-09-17,14.8,10.4,3.1,Lille
2022-09-18,15.9,8.7,0.8,Lille
2022-09-19,15.8,9.4,0.2,Lille
2022-09-20,17.2,8.4,0.0,Lille
2022-09-21,17.5,6.9,0.0,Lille
2022-09-22,19.2,6.4,0.0,Lille
2022-09-23,19.8,9.6,6.2,Lille
2022-09-24,16.8,11.3,6.6,Lille
2022-09-25,15.4,8.9,0.9,Lille
2022-09-26,13.6,9.9,12.3,Lille
2022-09-27,14.6,8.1,3.1,Lille
2022-09-28,14.1,6.7,1.2,Lille
2022-09-29,15.0,4.1,3.9,Lille
2022-09-30,17.9,5.1,3.2,Lille
2022-10-01,18.4,11.4,6.6,Lille
2022-10-02,16.2,9.1,13.5,Lille
2022-10-03,15.9,6.2,0.0,Lille
2022-10-04,18.0,7.8,0.1,Lille
2022-10-05,19.2,12.9,0.6,Lille
2022-10-06,17.1,8.9,0.0,Lille
2022-10-07,17.9,8.6,0.0,Lille
2022-10-08,15.6,6.7,1.9,Lille
2022-10-09,17.8,5.8,0.0,Lille
2022-10-10,17.5,6.9,0.1,Lille
2022-10-11,15.2,3.8,0.0,Lille
2022-10-12,16.4,2.3,0.4,Lille
2022-10-13,14.5,11.8,2.2,Lille
2022-10-14,16.3,11.8,3.0,Lille
2022-10-15,17.9,11.8,3.8,Lille
2022-10-16,17.9,12.1,1.6,Lille
2022-10-17,18.6,12.7,9.0,Lille
2022-10-18,19.0,12.0,0.2,Lille
2022-10-19,19.2,9.7,0.0,Lille
2022-10-20,19.9,13.1,3.8,Lille
2022-10-21,20.6,14.6,7.0,Lille
2022-10-22,18.6,13.6,0.0,Lille
2022-10-23,20.0,14.2,7.9,Lille
2022-10-24,17.6,13.6,1.6,Lille
2022-10-25,17.4,11.4,0.4,Lille
2022-10-26,20.1,13.1,0.1,Lille
2022-10-27,22.1,13.9,0.3,Lille
2022-10-28,21.6,12.4,0.0,Lille
2022-10-29,21.8,12.9,0.4,Lille
2022-10-30,18.1,11.7,0.0,Lille
2022-10-31,17.9,9.4,4.4,Lille
2022-11-01,17.0,11.8,9.2,Lille
2022-11-02,14.2,10.2,1.8,Lille
2022-11-03,15.1,9.1,3.3,Lille
2022-11-04,11.8,6.8,4.3,Lille
2022-11-05,11.3,4.9,1.0,Lille
2022-11-06,11.1,9.6,10.3,Lille
2022-11-07,15.2,10.6,0.7,Lille
2022-11-08,16.4,11.6,0.6,Lille
2022-11-09,14.1,10.5,0.2,Lille
2022-11-10,15.0,8.8,0.0,Lille
2022-11-11,12.4,7.4,0.0,Lille
2022-11-12,14.2,6.7,0.0,Lille
2022-11-13,12.9,3.9,0.0,Lille
2022-11-14,10.6,3.0,0.0,Lille
2022-11-15,11.8,7.9,4.9,Lille
2022-11-16,11.4,7.5,10.8,Lille
2022-11-17,12.1,9.0,8.3,Lille
2022-11-18,11.4,5.8,0.0,Lille
2022-11-19,10.2,4.4,0.3,Lille
2022-11-20,9.5,4.3,2.2,Lille
2022-11-21,8.4,2.9,4.0,Lille
2022-11-22,9.3,5.1,0.7,Lille
2022-11-23,9.5,4.6,6.2,Lille
2022-11-24,11.1,7.4,2.9,Lille
2022-11-25,11.7,4.8,1.6,Lille
2022-11-26,10.4,4.2,0.0,Lille
2022-11-27,9.2,6.6,18.3,Lille
2022-11-28,10.7,4.1,2.0,Lille
2022-11-29,6.4,2.2,0.0,Lille
2022-11-30,7.0,2.9,0.1,Lille
2022-12-01,5.8,1.0,0.0,Lille
2022-12-02,4.1,-1.2,0.0,Lille
2022-12-03,3.2,0.8,0.0,Lille
2022-12-04,1.9,0.0,0.0,Lille
2022-12-05,4.2,0.9,3.8,Lille
2022-12-06,6.3,2.2,0.0,Lille
2022-12-07,6.3,1.4,1.5,Lille
2022-12-08,4.1,-2.0,0.3,Lille
2022-12-09,2.4,-3.8,0.0,Lille
2022-12-10,3.4,-1.3,0.0,Lille
2022-12-11,1.1,-2.2,0.8,Lille
2022-12-12,0.2,-4.2,0.0,Lille
2022-12-13,0.1,-5.1,0.0,Lille
2022-12-14,0.2,-4.7,0.0,Lille
2022-12-15,1.7,-5.7,0.0,Lille
2022-12-16,3.3,-4.6,0.0,Lille
2022-12-17,-2.0,-5.1,0.0,Lille
2022-12-18,3.7,-5.3,3.7,Lille
2022-12-19,9.4,4.0,5.7,Lille
2022-12-20,10.8,7.6,15.7,Lille
2022-12-21,9.4,5.5,3.1,Lille
2022-12-22,10.9,7.8,17.2,Lille
2022-12-23,13.1,8.9,9.7,Lille
2022-12-24,11.4,9.0,1.9,Lille
2022-12-25,10.2,7.6,9.4,Lille
2022-12-26,10.0,4.3,1.1,Lille
2022-12-27,7.9,4.1,0.4,Lille
2022-12-28,11.1,7.3,6.2,Lille
2022-12-29,11.2,6.6,2.8,Lille
2022-12-30,13.1,4.7,8.1,Lille
2022-12-31,16.5,13.3,8.0,Lille
2022-01-01,14.4,8.1,0.0,Rouen
2022-01-02,13.4,10.0,2.8,Rouen
2022-01-03,11.2,8.8,10.1,Rouen
2022-01-04,9.4,3.2,10.4,Rouen
2022-01-05,6.4,0.9,0.1,Rouen
2022-01-06,5.8,-2.0,1.0,Rouen
2022-01-07,6.4,3.7,3.8,Rouen
2022-01-08,8.5,1.5,14.8,Rouen
2022-01-09,6.2,2.2,6.5,Rouen
2022-01-10,4.9,3.4,0.0,Rouen
2022-01-11,4.4,1.2,0.0,Rouen
2022-01-12,6.9,1.1,0.0,Rouen
2022-01-13,5.7,0.8,0.0,Rouen
2022-01-14,8.0,-0.3,0.0,Rouen
2022-01-15,1.4,-2.5,0.0,Rouen
2022-01-16,7.7,-2.0,0.3,Rouen
2022-01-17,7.9,0.8,0.0,Rouen
2022-01-18,7.8,-1.1,0.0,Rouen
2022-01-19,7.7,-0.8,1.0,Rouen
2022-01-20,5.7,0.5,0.1,Rouen
2022-01-21,6.0,0.1,0.0,Rouen
2022-01-22,6.7,3.0,0.0,Rouen
2022-01-23,4.1,3.1,0.0,Rouen
2022-01-24,7.0,-0.9,0.0,Rouen
2022-01-25,2.1,-2.7,0.0,Rouen
2022-01-26,5.8,0.8,0.0,Rouen
2022-01-27,8.4,3.5,0.6,Rouen
2022-01-28,8.6,1.3,0.0,Rouen
2022-01-29,9.9,6.9,0.2,Rouen
2022-01-30,9.2,1.2,0.0,Rouen
2022-01-31,8.4,3.7,0.4,Rouen
2022-02-01,10.4,2.5,2.0,Rouen
2022-02-02,10.2,6.7,0.5,Rouen
2022-02-03,8.0,4.6,0.0,Rouen
2022-02-04,10.9,3.5,0.9,Rouen
2022-02-05,9.1,2.5,0.1,Rouen
2022-02-06,10.6,6.8,11.2,Rouen
2022-02-07,9.2,3.2,0.0,Rouen
2022-02-08,11.5,5.3,0.2,Rouen
2022-02-09,9.7,2.0,0.0,Rouen
2022-02-10,8.4,2.8,3.0,Rouen
2022-02-11,8.4,-0.2,0.0,Rouen
2022-02-12,7.9,-1.5,0.0,Rouen
2022-02-13,11.1,0.2,0.1,Rouen
2022-02-14,10.9,4.8,4.5,Rouen
2022-02-15,9.9,3.2,2.9,Rouen
2022-02-16,12.9,8.9,8.9,Rouen
2022-02-17,12.4,7.8,1.0,Rouen
2022-02-18,12.6,4.7,2.7,Rouen
2022-02-19,9.7,2.7,1.8,Rouen
2022-02-20,11.9,7.6,3.5,Rouen
2022-02-21,9.4,4.5,2.4,Rouen
2022-02-22,11.8,4.1,1.2,Rouen
2022-02-23,9.6,1.6,0.3,Rouen
2022-02-24,9.6,3.7,2.0,Rouen
2022-02-25,9.3,2.2,1.3,Rouen
2022-02-26,9.0,-0.8,0.0,Rouen
2022-02-27,8.9,-0.2,0.0,Rouen
2022-02-28,11.8,-0.1,0.0,Rouen
2022-03-01,11.3,4.2,0.1,Rouen
2022-03-02,10.8,5.2,0.5,Rouen
2022-03-03,12.3,4.6,0.1,Rouen
2022-03-04,9.2,5.9,1.5,Rouen
2022-03-05,7.2,5.9,3.3,Rouen
2022-03-06,8.1,1.3,0.0,Rouen
2022-03-07,6.1,-1.6,0.0,Rouen
2022-03-08,12.4,-0.9,0.0,Rouen
2022-03-09,13.5,3.8,0.0,Rouen
2022-03-10,15.6,7.3,0.0,Rouen
2022-03-11,12.9,8.3,2.6,Rouen
2022-03-12,11.8,5.9,0.2,Rouen
2022-03-13,9.3,5.8,7.1,Rouen
2022-03-14,13.2,3.5,0.0,Rouen
2022-03-15,13.2,6.8,4.0,Rouen
2022-03-16,16.3,7.6,0.8,Rouen
2022-03-17,10.9,3.5,0.1,Rouen
2022-03-18,14.6,2.8,0.0,Rouen
2022-03-19,15.4,6.1,0.0,Rouen
2022-03-20,11.4,1.5,0.0,Rouen
2022-03-21,16.5,3.1,0.0,Rouen
2022-03-22,16.8,6.1,0.0,Rouen
2022-03-23,16.6,3.5,0.0,Rouen
2022-03-24,18.5,6.2,0.0,Rouen
2022-03-25,17.5,7.0,0.0,Rouen
2022-03-26,17.6,6.4,0.0,Rouen
2022-03-27,19.1,7.1,0.0,Rouen
2022-03-28,19.6,5.9,0.0,Rouen
2022-03-29,16.1,7.8,2.4,Rouen
2022-03-30,13.6,6.3,0.4,Rouen
2022-03-31,6.1,2.0,2.1,Rouen
2022-04-01,3.8,1.6,6.4,Rouen
2022-04-02,6.8,-0.4,1.1,Rouen
2022-04-03,6.9,-1.9,0.2,Rouen
2022-04-04,7.8,-1.1,0.2,Rouen
2022-04-05,12.6,8.0,0.5,Rouen
2022-04-06,12.9,8.1,6.1,Rouen
2022-04-07,11.8,7.2,3.5,Rouen
2022-04-08,6.8,2.5,26.7,Rouen
2022-04-09,9.6,1.5,10.7,Rouen
2022-04-10,12.0,0.1,0.0,Rouen
2022-04-11,17.4,4.8,0.0,Rouen
2022-04-12,19.2,10.2,4.0,Rouen
2022-04-13,17.4,8.3,0.7,Rouen
2022-04-14,18.5,5.9,0.2,Rouen
2022-04-15,19.1,6.4,0.0,Rouen
2022-04-16,18.4,7.6,0.0,Rouen
2022-04-17,19.0,6.2,0.0,Rouen
2022-04-18,15.4,5.7,0.0,Rouen
2022-04-19,15.1,7.2,0.2,Rouen
2022-04-20,18.9,6.4,0.0,Rouen
2022-04-21,18.9,7.2,0.0,Rouen
2022-04-22,16.5,8.9,0.1,Rouen
2022-04-23,17.8,9.1,2.2,Rouen
2022-04-24,16.9,9.7,0.5,Rouen
2022-04-25,13.9,6.6,0.6,Rouen
2022-04-26,14.9,5.1,0.0,Rouen
2022-04-27,15.8,4.2,0.0,Rouen
2022-04-28,19.5,6.1,0.0,Rouen
2022-04-29,16.5,7.3,0.3,Rouen
2022-04-30,15.4,6.6,0.0,Rouen
2022-05-01,15.8,5.4,0.3,Rouen
2022-05-02,15.9,9.3,0.0,Rouen
2022-05-03,16.8,8.2,0.0,Rouen
2022-05-04,16.0,8.8,0.2,Rouen
2022-05-05,16.5,8.6,0.0,Rouen
2022-05-06,20.0,5.4,0.3,Rouen
2022-05-07,18.0,9.9,0.6,Rouen
2022-05-08,18.9,9.0,0.5,Rouen
2022-05-09,23.5,8.4,0.0,Rouen
2022-05-10,23.5,12.2,0.1,Rouen
2022-05-11,22.2,9.1,0.3,Rouen
2022-05-12,17.5,8.4,0.0,Rouen
2022-05-13,18.0,7.7,0.1,Rouen
2022-05-14,21.1,6.3,0.0,Rouen
2022-05-15,27.5,13.9,1.6,Rouen
2022-05-16,22.6,15.1,1.0,Rouen
2022-05-17,26.5,12.8,2.4,Rouen
2022-05-18,24.8,12.9,0.0,Rouen
2022-05-19,20.8,13.5,7.9,Rouen
2022-05-20,17.0,12.0,17.6,Rouen
2022-05-21,19.8,9.9,0.3,Rouen
2022-05-22,22.9,8.6,0.5,Rouen
2022-05-23,18.4,11.9,5.4,Rouen
2022-05-24,15.9,8.7,1.9,Rouen
2022-05-25,16.3,7.1,0.4,Rouen
2022-05-26,17.0,12.1,1.1,Rouen
2022-05-27,18.4,9.6,0.6,Rouen
2022-05-28,17.2,8.7,0.0,Rouen
2022-05-29,13.4,6.7,0.3,Rouen
2022-05-30,15.9,5.6,0.2,Rouen
2022-05-31,16.1,7.3,0.7,Rouen
2022-06-01,17.5,5.5,0.0,Rouen
2022-06-02,21.3,8.6,0.0,Rouen
2022-06-03,24.5,12.4,8.1,Rouen
2022-06-04,27.4,14.1,1.2,Rouen
2022-06-05,22.1,12.4,2.3,Rouen
2022-06-06,18.5,10.6,1.4,Rouen
2022-06-07,20.5,13.4,5.8,Rouen
2022-06-08,18.6,13.4,7.2,Rouen
2022-06-09,17.8,11.8,0.6,Rouen
2022-06-10,20.4,13.1,0.9,Rouen
2022-06-11,20.6,12.6,1.5,Rouen
2022-06-12,20.2,9.6,0.2,Rouen
2022-06-13,19.5,9.9,0.0,Rouen
2022-06-14,23.0,10.1,0.0,Rouen
2022-06-15,25.8,13.9,0.0,Rouen
2022-06-16,27.1,12.1,0.0,Rouen
2022-06-17,31.3,15.6,0.0,Rouen
2022-06-18,35.2,17.0,0.0,Rouen
2022-06-19,22.6,13.9,4.3,Rouen
2022-06-20,20.9,13.4,0.5,Rouen
2022-06-21,22.2,12.3,0.3,Rouen
2022-06-22,26.8,14.4,0.2,Rouen
2022-06-23,25.5,14.9,0.9,Rouen
2022-06-24,21.7,15.2,23.3,Rouen
2022-06-25,18.8,12.7,4.8,Rouen
2022-06-26,20.2,9.6,0.0,Rouen
2022-06-27,19.1,11.1,1.3,Rouen
2022-06-28,22.8,9.4,0.0,Rouen
2022-06-29,21.1,11.6,9.6,Rouen
2022-06-30,16.8,10.9,5.8,Rouen
2022-07-01,18.1,9.0,1.2,Rouen
2022-07-02,24.1,10.4,0.0,Rouen
2022-07-03,19.6,10.7,0.0,Rouen
2022-07-04,21.0,9.9,0.0,Rouen
2022-07-05,20.9,10.6,0.0,Rouen
2022-07-06,21.1,10.9,0.0,Rouen
2022-07-07,20.7,13.4,0.1,Rouen
2022-07-08,25.0,9.5,0.0,Rouen
2022-07-09,25.1,12.1,0.0,Rouen
2022-07-10,26.1,12.2,0.0,Rouen
2022-07-11,28.2,14.7,0.0,Rouen
2022-07-12,31.0,15.9,0.0,Rouen
2022-07-13,31.5,18.2,0.0,Rouen
2022-07-14,26.7,15.9,0.0,Rouen
2022-07-15,24.5,13.4,0.0,Rouen
2022-07-16,26.8,11.5,0.0,Rouen
2022-07-17,30.4,15.2,0.0,Rouen
2022-07-18,35.8,18.3,0.0,Rouen
2022-07-19,38.2,22.1,0.4,Rouen
2022-07-20,24.7,18.5,2.0,Rouen
2022-07-21,22.6,15.6,0.8,Rouen
2022-07-22,23.0,16.4,0.8,Rouen
2022-07-23,23.5,16.2,0.4,Rouen
2022-07-24,29.9,15.1,0.0,Rouen
2022-07-25,22.4,16.6,0.5,Rouen
2022-07-26,20.3,14.2,0.2,Rouen
2022-07-27,22.8,11.9,0.0,Rouen
2022-07-28,23.9,13.8,0.1,Rouen
2022-07-29,26.8,13.1,0.5,Rouen
2022-07-30,25.6,14.9,0.0,Rouen
2022-07-31,23.3,15.9,0.6,Rouen
2022-08-01,24.6,16.6,0.4,Rouen
2022-08-02,26.7,13.8,0.0,Rouen
2022-08-03,31.8,15.8,0.0,Rouen
2022-08-04,24.5,16.7,0.0,Rouen
2022-08-05,21.5,13.9,0.3,Rouen
2022-08-06,23.5,10.9,0.0,Rouen
2022-08-07,24.8,12.9,0.0,Rouen
2022-08-08,26.4,12.6,0.0,Rouen
2022-08-09,28.0,14.9,0.0,Rouen
2022-08-10,31.2,16.7,0.0,Rouen
2022-08-11,31.7,18.5,0.0,Rouen
2022-08-12,32.4,18.5,0.0,Rouen
2022-08-13,31.3,18.2,0.0,Rouen
2022-08-14,26.9,18.0,4.6,Rouen
2022-08-15,25.5,15.4,0.1,Rouen
2022-08-16,23.6,16.7,0.9,Rouen
2022-08-17,23.1,15.6,9.3,Rouen
2022-08-18,24.3,14.4,0.1,Rouen
2022-08-19,23.0,14.6,11.4,Rouen
2022-08-20,21.6,11.8,0.7,Rouen
2022-08-21,23.4,10.8,0.0,Rouen
2022-08-22,24.6,13.2,0.0,Rouen
2022-08-23,23.9,17.4,0.5,Rouen
2022-08-24,30.0,17.0,0.0,Rouen
2022-08-25,25.3,17.0,0.6,Rouen
2022-08-26,23.4,14.9,0.1,Rouen
2022-08-27,23.3,12.1,0.0,Rouen
2022-08-28,23.4,13.8,0.0,Rouen
2022-08-29,26.5,15.7,0.0,Rouen
2022-08-30,25.9,14.4,0.0,Rouen
2022-08-31,25.4,14.6,0.0,Rouen
2022-09-01,26.9,15.2,12.6,Rouen
2022-09-02,22.6,16.5,16.0,Rouen
2022-09-03,23.8,14.6,0.3,Rouen
2022-09-04,27.0,13.4,0.0,Rouen
2022-09-05,27.8,16.4,1.0,Rouen
2022-09-06,23.8,15.0,7.1,Rouen
2022-09-07,21.9,14.6,5.8,Rouen
2022-09-08,21.8,13.7,10.2,Rouen
2022-09-09,18.5,14.6,9.7,Rouen
2022-09-10,19.3,12.9,1.4,Rouen
2022-09-11,21.4,10.8,0.0,Rouen
2022-09-12,25.4,13.4,0.0,Rouen
2022-09-13,25.6,17.7,1.3,Rouen
2022-09-14,24.3,14.6,2.7,Rouen
2022-09-15,20.3,11.8,0.7,Rouen
2022-09-16,16.4,10.2,0.3,Rouen
2022-09-17,15.4,7.7,0.0,Rouen
2022-09-18,16.9,6.5,0.0,Rouen
2022-09-19,16.1,7.7,0.0,Rouen
2022-09-20,17.6,9.1,1.2,Rouen
2022-09-21,17.9,7.1,0.0,Rouen
2022-09-22,19.0,6.8,0.0,Rouen
2022-09-23,18.2,9.5,5.6,Rouen
2022-09-24,15.0,10.9,4.0,Rouen
2022-09-25,15.9,8.7,0.0,Rouen
2022-09-26,13.6,10.6,6.8,Rouen
2022-09-27,14.2,10.2,2.4,Rouen
2022-09-28,13.6,7.7,0.6,Rouen
2022-09-29,15.3,6.4,0.2,Rouen
2022-09-30,16.7,4.8,3.2,Rouen
2022-10-01,18.2,13.1,4.7,Rouen
2022-10-02,16.4,9.1,19.9,Rouen
2022-10-03,14.9,7.4,0.0,Rouen
2022-10-04,18.5,8.1,0.0,Rouen
2022-10-05,20.1,12.0,1.1,Rouen
2022-10-06,16.5,8.0,0.2,Rouen
2022-10-07,17.1,5.8,0.0,Rouen
2022-10-08,15.9,7.8,0.1,Rouen
2022-10-09,17.2,5.4,0.0,Rouen
2022-10-10,19.4,8.9,1.7,Rouen
2022-10-11,15.8,6.4,0.0,Rouen
2022-10-12,17.8,3.9,0.0,Rouen
2022-10-13,15.0,9.9,9.1,Rouen
2022-10-14,14.4,11.9,1.6,Rouen
2022-10-15,17.8,12.4,2.2,Rouen
2022-10-16,16.8,10.6,1.1,Rouen
2022-10-17,17.8,13.7,4.4,Rouen
2022-10-18,20.0,12.5,0.2,Rouen
2022-10-19,20.5,13.9,0.1,Rouen
2022-10-20,19.9,14.4,3.6,Rouen
2022-10-21,19.6,13.8,0.0,Rouen
2022-10-22,18.9,11.8,0.0,Rouen
2022-10-23,20.1,14.8,6.1,Rouen
2022-10-24,17.2,13.2,3.3,Rouen
2022-10-25,18.2,11.1,2.4,Rouen
2022-10-26,19.6,13.9,0.1,Rouen
2022-10-27,21.0,13.4,4.3,Rouen
2022-10-28,20.4,14.1,0.0,Rouen
2022-10-29,22.3,14.4,0.2,Rouen
2022-10-30,15.2,10.4,1.5,Rouen
2022-10-31,18.2,9.4,7.7,Rouen
2022-11-01,16.2,10.1,0.6,Rouen
2022-11-02,14.4,8.1,0.1,Rouen
2022-11-03,14.0,8.4,6.3,Rouen
2022-11-04,11.8,7.2,5.0,Rouen
2022-11-05,10.9,6.6,1.6,Rouen
2022-11-06,12.6,10.1,29.2,Rouen
2022-11-07,15.6,10.9,0.0,Rouen
2022-11-08,15.8,11.9,0.3,Rouen
2022-11-09,13.8,8.6,0.0,Rouen
2022-11-10,14.4,6.8,0.0,Rouen
2022-11-11,11.9,6.8,0.0,Rouen
2022-11-12,14.4,7.6,0.0,Rouen
2022-11-13,13.2,7.4,0.0,Rouen
2022-11-14,14.6,7.0,0.3,Rouen
2022-11-15,12.4,8.4,7.5,Rouen
2022-11-16,12.5,7.4,13.5,Rouen
2022-11-17,12.1,8.1,6.6,Rouen
2022-11-18,10.6,5.9,0.5,Rouen
2022-11-19,9.9,3.8,0.3,Rouen
2022-11-20,10.6,4.1,3.5,Rouen
2022-11-21,9.1,5.6,7.0,Rouen
2022-11-22,9.8,5.1,8.9,Rouen
2022-11-23,11.3,4.3,6.5,Rouen
2022-11-24,12.1,6.4,1.6,Rouen
2022-11-25,11.3,4.2,0.0,Rouen
2022-11-26,10.1,3.9,0.7,Rouen
2022-11-27,10.2,7.4,29.2,Rouen
2022-11-28,10.0,5.3,1.0,Rouen
2022-11-29,8.5,3.2,0.0,Rouen
2022-11-30,6.6,4.3,0.0,Rouen
2022-12-01,5.8,2.2,0.0,Rouen
2022-12-02,6.4,-0.5,0.0,Rouen
2022-12-03,3.5,1.9,0.0,Rouen
2022-12-04,3.0,1.5,0.0,Rouen
2022-12-05,3.8,0.5,0.1,Rouen
2022-12-06,6.6,0.3,0.0,Rouen
2022-12-07,6.6,-0.5,0.2,Rouen
2022-12-08,3.0,-1.1,0.0,Rouen
2022-12-09,1.4,-2.3,0.0,Rouen
2022-12-10,3.5,-2.8,0.0,Rouen
2022-12-11,0.9,-3.1,0.0,Rouen
2022-12-12,1.0,-3.2,0.0,Rouen
2022-12-13,0.7,-3.3,0.0,Rouen
2022-12-14,1.1,-2.2,2.8,Rouen
2022-12-15,3.0,-3.4,0.0,Rouen
2022-12-16,4.6,-4.8,0.0,Rouen
2022-12-17,-1.3,-4.9,0.0,Rouen
2022-12-18,5.2,-4.4,14.8,Rouen
2022-12-19,10.7,5.4,5.1,Rouen
2022-12-20,10.9,7.6,15.7,Rouen
2022-12-21,10.6,5.7,9.0,Rouen
2022-12-22,12.1,8.4,12.2,Rouen
2022-12-23,13.4,9.9,6.9,Rouen
2022-12-24,12.1,9.2,1.8,Rouen
2022-12-25,11.7,7.6,10.1,Rouen
2022-12-26,9.5,4.4,1.1,Rouen
2022-12-27,9.1,3.5,0.6,Rouen
2022-12-28,11.4,8.6,3.1,Rouen
2022-12-29,11.1,5.2,1.9,Rouen
2022-12-30,14.1,4.5,12.0,Rouen
2022-12-31,15.8,13.9,6.3,Rouen
2022-01-01,14.9,8.4,0.1,Rennes
2022-01-02,13.9,11.4,0.8,Rennes
2022-01-03,11.9,10.7,11.3,Rennes
2022-01-04,11.2,3.8,9.1,Rennes
2022-01-05,6.3,0.5,0.3,Rennes
2022-01-06,7.2,1.5,0.7,Rennes
2022-01-07,9.2,4.8,4.6,Rennes
2022-01-08,10.6,6.2,8.9,Rennes
2022-01-09,9.2,5.1,5.1,Rennes
2022-01-10,8.6,7.1,4.8,Rennes
2022-01-11,8.2,7.3,1.0,Rennes
2022-01-12,10.1,5.9,0.0,Rennes
2022-01-13,7.6,2.3,0.0,Rennes
2022-01-14,4.4,-2.7,0.0,Rennes
2022-01-15,4.0,-4.0,0.0,Rennes
2022-01-16,10.3,1.7,2.6,Rennes
2022-01-17,7.7,3.0,0.1,Rennes
2022-01-18,5.4,4.2,0.0,Rennes
2022-01-19,8.4,4.2,1.1,Rennes
2022-01-20,7.7,1.0,0.1,Rennes
2022-01-21,6.7,-0.9,0.0,Rennes
2022-01-22,7.3,-2.0,0.0,Rennes
2022-01-23,4.8,-0.3,0.0,Rennes
2022-01-24,6.6,-1.8,0.0,Rennes
2022-01-25,3.5,-2.2,0.0,Rennes
2022-01-26,3.7,1.0,0.0,Rennes
2022-01-27,8.6,-2.4,0.0,Rennes
2022-01-28,10.0,6.4,0.3,Rennes
2022-01-29,10.4,7.3,0.1,Rennes
2022-01-30,10.4,3.2,0.4,Rennes
2022-01-31,9.3,5.1,0.4,Rennes
2022-02-01,11.3,5.1,0.1,Rennes
2022-02-02,10.9,6.2,0.0,Rennes
2022-02-03,9.1,5.1,0.5,Rennes
2022-02-04,10.2,3.4,1.6,Rennes
2022-02-05,10.4,2.2,0.2,Rennes
2022-02-06,12.1,5.7,1.6,Rennes
2022-02-07,11.9,6.6,0.5,Rennes
2022-02-08,9.5,3.3,0.3,Rennes
2022-02-09,6.8,2.0,0.0,Rennes
2022-02-10,10.2,1.6,0.4,Rennes
2022-02-11,9.4,-1.0,0.0,Rennes
2022-02-12,7.6,-0.7,0.0,Rennes
2022-02-13,10.4,2.2,9.7,Rennes
2022-02-14,10.5,4.9,4.2,Rennes
2022-02-15,11.0,3.9,3.5,Rennes
2022-02-16,13.8,10.7,3.3,Rennes
2022-02-17,13.6,9.0,0.7,Rennes
2022-02-18,11.7,4.9,2.1,Rennes
2022-02-19,10.4,1.9,0.1,Rennes
2022-02-20,12.6,7.1,1.5,Rennes
2022-02-21,10.7,6.8,0.9,Rennes
2022-02-22,14.5,5.1,0.5,Rennes
2022-02-23,11.6,2.5,0.2,Rennes
2022-02-24,10.6,3.0,0.3,Rennes
2022-02-25,10.4,1.2,0.0,Rennes
2022-02-26,10.7,0.9,0.0,Rennes
2022-02-27,12.8,2.0,0.0,Rennes
2022-02-28,13.8,5.1,0.7,Rennes
2022-03-01,13.9,8.0,2.5,Rennes
2022-03-02,13.9,7.2,3.0,Rennes
2022-03-03,11.1,7.9,7.6,Rennes
2022-03-04,11.2,3.8,0.6,Rennes
2022-03-05,9.3,1.9,0.6,Rennes
2022-03-06,10.1,5.2,2.3,Rennes
2022-03-07,7.8,0.5,0.0,Rennes
2022-03-08,10.9,2.5,0.4,Rennes
2022-03-09,13.8,5.1,0.2,Rennes
2022-03-10,12.2,8.4,0.6,Rennes
2022-03-11,12.4,7.1,14.7,Rennes
2022-03-12,13.2,5.7,0.1,Rennes
2022-03-13,11.4,5.1,4.8,Rennes
2022-03-14,14.6,4.6,1.3,Rennes
2022-03-15,15.4,8.4,1.1,Rennes
2022-03-16,14.6,8.4,2.7,Rennes
2022-03-17,12.2,5.2,0.0,Rennes
2022-03-18,14.9,3.2,0.0,Rennes
2022-03-19,13.9,7.1,0.0,Rennes
2022-03-20,13.2,7.4,1.7,Rennes
2022-03-21,17.0,7.3,0.0,Rennes
2022-03-22,15.4,7.4,0.0,Rennes
2022-03-23,15.8,4.3,0.0,Rennes
2022-03-24,18.5,1.5,0.0,Rennes
2022-03-25,19.2,6.8,0.0,Rennes
2022-03-26,19.7,7.4,0.0,Rennes
2022-03-27,20.2,7.0,0.0,Rennes
2022-03-28,19.2,8.1,0.0,Rennes
2022-03-29,16.9,7.1,0.3,Rennes
2022-03-30,12.0,7.6,0.3,Rennes
